# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s;# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-07 UTC;25494.00;25484.00;10.00;203872.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-07 UTC;101944.00;28.00;65198.00;26574.00;27043.00;0.00;0.00;25544.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-07 UTC;61154628;4199272;6.43;11588;3279336;1648840;2.52;1160392;1026264;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-07 UTC;-1;11.66;0.00;8.49;36.25;0.00;43.60
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-08 UTC;23949.00;23937.00;12.00;191496.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-08 UTC;95736.00;28.00;65342.00;25121.00;26207.00;0.00;0.00;23971.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-08 UTC;61154876;4199024;6.43;11620;3278884;1648840;2.52;1160492;1025092;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-08 UTC;-1;13.78;0.00;7.65;37.50;0.00;41.07
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-09 UTC;25511.00;25501.00;10.00;204008.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-09 UTC;102012.00;32.00;66346.00;26551.00;26933.00;0.00;0.00;25469.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-09 UTC;61155124;4198776;6.42;11632;3279756;1648840;2.52;1160392;1025816;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-09 UTC;-1;15.93;0.00;8.28;35.88;0.00;39.90
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-10 UTC;26194.00;26184.00;10.00;209472.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-10 UTC;104732.00;28.00;67917.00;27177.00;28573.00;0.00;0.00;26359.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-10 UTC;61154016;4199884;6.43;11604;3278808;1648832;2.52;1160492;1026520;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-10 UTC;-1;14.47;0.00;9.06;34.97;0.00;41.51
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-11 UTC;24419.00;24407.00;12.00;195256.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-11 UTC;97636.00;32.00;62891.00;25519.00;25791.00;0.00;0.00;24278.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-11 UTC;61154992;4198908;6.42;11588;3278992;1648832;2.52;1160252;1026092;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-11 UTC;-1;11.55;0.00;7.35;37.01;0.00;44.09
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-12 UTC;24921.00;24911.00;10.00;199288.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-12 UTC;99644.00;32.00;62727.00;25836.00;26780.00;0.00;0.00;24857.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-12 UTC;61153992;4199908;6.43;11556;3278964;1648836;2.52;1160176;1025860;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-12 UTC;-1;12.12;0.00;9.47;34.34;0.00;44.07
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-13 UTC;26376.00;26358.00;18.00;210864.00;176.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-13 UTC;105420.00;44.00;65286.00;27482.00;27932.00;0.00;0.00;26405.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-13 UTC;61154488;4199412;6.43;11548;3279280;1648836;2.52;1160396;1025296;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-13 UTC;-1;12.79;0.00;8.18;35.29;0.00;43.73
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-14 UTC;26877.00;26863.00;14.00;214904.00;144.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-14 UTC;107464.00;36.00;66186.00;27693.00;28718.00;0.00;0.00;26868.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-14 UTC;61155844;4198056;6.42;11548;3279296;1648836;2.52;1160832;1026008;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-14 UTC;-1;13.66;0.00;8.90;33.71;0.00;43.73
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-15 UTC;27265.00;27242.00;23.00;217936.00;192.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-15 UTC;108964.00;44.00;64004.00;27933.00;28338.00;0.00;0.00;27204.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-15 UTC;61154108;4199792;6.43;11560;3278808;1648836;2.52;1160480;1026040;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-15 UTC;-1;11.32;0.00;11.45;33.46;0.00;43.77
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-16 UTC;27154.00;27144.00;10.00;217152.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-16 UTC;108548.00;28.00;66619.00;27972.00;29204.00;0.00;0.00;27130.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-16 UTC;61155472;4198428;6.42;11560;3278820;1648836;2.52;1160192;1025500;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-16 UTC;-1;11.85;0.00;8.83;35.06;0.00;44.26
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-17 UTC;27660.00;27648.00;12.00;221184.00;144.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-17 UTC;110612.00;36.00;64528.00;28473.00;28968.00;0.00;0.00;27710.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-17 UTC;61153984;4199916;6.43;11508;3279360;1648836;2.52;1160504;1026076;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-17 UTC;-1;9.62;0.00;8.85;34.10;0.00;47.44
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-18 UTC;27246.00;27236.00;10.00;218304.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-18 UTC;108960.00;28.00;65395.00;27932.00;29032.00;0.00;0.00;27200.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-18 UTC;61154348;4199552;6.43;11488;3279420;1648832;2.52;1160216;1025540;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-18 UTC;-1;9.48;0.00;8.70;35.19;0.00;46.62
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-19 UTC;25913.00;25903.00;10.00;207224.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-19 UTC;103604.00;28.00;58786.00;26384.00;26927.00;0.00;0.00;25979.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-19 UTC;61155340;4198560;6.42;11496;3278848;1648832;2.52;1160352;1025820;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-19 UTC;-1;10.09;0.00;9.46;33.25;0.00;47.20
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-20 UTC;25018.00;24998.00;20.00;199984.00;192.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-20 UTC;99992.00;48.00;56718.00;25289.00;26310.00;0.00;0.00;24954.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-20 UTC;61154464;4199436;6.43;11588;3279420;1648832;2.52;1160716;1025536;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-20 UTC;-1;6.35;0.00;8.77;33.16;0.00;51.72
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-21 UTC;25417.00;25385.00;32.00;203080.00;312.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-21 UTC;101548.00;64.00;63200.00;26559.00;26960.00;0.00;0.00;25375.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-21 UTC;61154340;4199560;6.43;11600;3279072;1648832;2.52;1160032;1026156;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-21 UTC;-1;9.64;0.00;9.89;34.79;0.00;45.68
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-22 UTC;27050.00;27040.00;10.00;216320.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-22 UTC;108148.00;28.00;65469.00;27698.00;28912.00;0.00;0.00;27007.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-22 UTC;61155076;4198824;6.42;11604;3278880;1648832;2.52;1160472;1025804;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-22 UTC;-1;9.36;0.00;8.60;34.64;0.00;47.41
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-23 UTC;26452.00;26440.00;12.00;211520.00;144.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-23 UTC;105776.00;36.00;64918.00;27563.00;28037.00;0.00;0.00;26510.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-23 UTC;61154704;4199196;6.43;11612;3279788;1648832;2.52;1160756;1025452;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-23 UTC;-1;11.27;0.00;8.35;35.19;0.00;45.19
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-24 UTC;22776.00;22766.00;10.00;182128.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-24 UTC;91052.00;28.00;56186.00;23547.00;24538.00;0.00;0.00;22746.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-24 UTC;61155200;4198700;6.42;11624;3279148;1648832;2.52;1160500;1026260;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-24 UTC;-1;8.07;0.00;6.91;35.21;0.00;49.81
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-25 UTC;26047.00;26037.00;10.00;208296.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-25 UTC;104148.00;28.00;66633.00;27152.00;27518.00;0.00;0.00;26003.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-25 UTC;61154332;4199568;6.43;11632;3278916;1648832;2.52;1159900;1026700;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-25 UTC;-1;9.82;0.00;12.34;34.51;0.00;43.32
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-26 UTC;25167.00;25157.00;10.00;201256.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-26 UTC;100632.00;32.00;61538.00;25947.00;27039.00;0.00;0.00;25228.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-26 UTC;61153960;4199940;6.43;11624;3279356;1648832;2.52;1160864;1025732;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-26 UTC;-1;9.13;0.00;8.75;34.98;0.00;47.15
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-27 UTC;23889.00;23879.00;10.00;191032.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-27 UTC;95508.00;28.00;61997.00;24854.00;25205.00;0.00;0.00;23814.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-27 UTC;61154580;4199320;6.43;11624;3278604;1648832;2.52;1160104;1025532;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-27 UTC;-1;11.05;0.00;7.84;37.02;0.00;44.09
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-28 UTC;24938.00;24928.00;10.00;199424.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-28 UTC;99724.00;28.00;65221.00;25867.00;26871.00;0.00;0.00;24943.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-28 UTC;61154332;4199568;6.43;11620;3279032;1648832;2.52;1160512;1025976;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-28 UTC;-1;13.75;0.00;9.05;35.56;0.00;41.64
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-29 UTC;25565.00;25553.00;12.00;204424.00;144.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-29 UTC;102204.00;36.00;62330.00;26410.00;26889.00;0.00;0.00;25592.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-29 UTC;61154828;4199072;6.43;11480;3279120;1648832;2.52;1160892;1025672;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-29 UTC;-1;10.94;0.00;8.27;35.50;0.00;45.29
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-30 UTC;26908.00;26898.00;10.00;215184.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-30 UTC;107596.00;28.00;66567.00;28088.00;29015.00;0.00;0.00;26859.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-30 UTC;61154704;4199196;6.43;11116;3280364;1648836;2.52;1159928;1026136;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-30 UTC;-1;9.31;0.00;9.31;34.69;0.00;46.68
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-31 UTC;27588.00;27578.00;10.00;220624.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-31 UTC;110304.00;28.00;62414.00;27980.00;28468.00;0.00;0.00;27567.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-31 UTC;61154208;4199692;6.43;11172;3278980;1648836;2.52;1160304;1025740;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-31 UTC;-1;10.49;0.00;8.18;33.89;0.00;47.44
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-32 UTC;25610.00;25600.00;10.00;204800.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-32 UTC;102404.00;32.00;66673.00;26704.00;27724.00;0.00;0.00;25590.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-32 UTC;61153712;4200188;6.43;11216;3280084;1648836;2.52;1160648;1026008;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-32 UTC;-1;9.52;0.00;9.40;35.71;0.00;45.36
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-33 UTC;25468.00;25458.00;10.00;203664.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-33 UTC;101844.00;28.00;61082.00;26145.00;26611.00;0.00;0.00;25461.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-33 UTC;61153836;4200064;6.43;11240;3279124;1648836;2.52;1160632;1025832;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-33 UTC;-1;8.08;0.00;9.72;34.97;0.00;47.22
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-34 UTC;22542.00;22532.00;10.00;180256.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-34 UTC;90124.00;32.00;56695.00;23139.00;24397.00;0.00;0.00;22539.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-34 UTC;61153712;4200188;6.43;11256;3279284;1648840;2.52;1161364;1025948;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-34 UTC;-1;7.68;0.00;7.55;35.72;0.00;49.04
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-35 UTC;24100.00;24086.00;14.00;192688.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-35 UTC;96332.00;32.00;57072.00;24669.00;25132.00;0.00;0.00;24093.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-35 UTC;61154704;4199196;6.43;11228;3279760;1648840;2.52;1160424;1026040;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-35 UTC;-1;6.21;0.00;11.53;33.21;0.00;49.05
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-36 UTC;24230.00;24209.00;21.00;193672.00;188.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-36 UTC;96844.00;42.00;59753.00;24807.00;25865.00;0.00;0.00;24232.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-36 UTC;61153960;4199940;6.43;11204;3279364;1648832;2.52;1159804;1025268;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-36 UTC;-1;8.76;0.00;8.50;37.31;0.00;45.43
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-37 UTC;25910.00;25898.00;12.00;207184.00;132.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-37 UTC;103596.00;34.00;62483.00;26556.00;27072.00;0.00;0.00;25949.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-37 UTC;61153960;4199940;6.43;11172;3279468;1648832;2.52;1160000;1026340;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-37 UTC;-1;7.70;0.00;10.35;34.97;0.00;46.97
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-38 UTC;24202.00;24192.00;10.00;193536.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-38 UTC;96768.00;28.00;60064.00;24833.00;25906.00;0.00;0.00;24150.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-38 UTC;61154324;4199576;6.43;11144;3279596;1648832;2.52;1160092;1025460;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-38 UTC;-1;8.94;0.00;8.44;35.01;0.00;47.61
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-39 UTC;25976.00;25966.00;10.00;207728.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-39 UTC;103860.00;28.00;64260.00;26835.00;27236.00;0.00;0.00;25914.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-39 UTC;61154100;4199800;6.43;11120;3280032;1648832;2.52;1160160;1026164;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-39 UTC;-1;10.34;0.00;7.36;36.95;0.00;45.35
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-40 UTC;24885.00;24875.00;10.00;199000.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-40 UTC;99508.00;32.00;64102.00;25679.00;26947.00;0.00;0.00;24889.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-40 UTC;61154720;4199180;6.43;11144;3279224;1648836;2.52;1160708;1026348;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-40 UTC;-1;8.56;0.00;9.19;36.15;0.00;46.10
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-41 UTC;26298.00;26286.00;12.00;210288.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-41 UTC;105136.00;32.00;63985.00;27069.00;27556.00;0.00;0.00;26318.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-41 UTC;61154596;4199304;6.43;11120;3279732;1648836;2.52;1160564;1025660;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-41 UTC;-1;9.13;0.00;9.38;35.87;0.00;45.63
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-42 UTC;26397.00;26365.00;32.00;210920.00;312.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-42 UTC;105444.00;64.00;66537.00;27225.00;28311.00;0.00;0.00;26450.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-42 UTC;61154224;4199676;6.43;11120;3279004;1648836;2.52;1161332;1025220;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-42 UTC;-1;8.50;0.00;10.62;35.12;0.00;45.75
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-43 UTC;26190.00;26180.00;10.00;209440.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-43 UTC;104720.00;32.00;64654.00;26969.00;27434.00;0.00;0.00;26179.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-43 UTC;61154100;4199800;6.43;11128;3278912;1648836;2.52;1160920;1025132;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-43 UTC;-1;8.49;0.00;9.63;36.25;0.00;45.63
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-44 UTC;24981.00;24971.00;10.00;199768.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-44 UTC;99900.00;28.00;63151.00;25703.00;26681.00;0.00;0.00;24934.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-44 UTC;61154224;4199676;6.43;11136;3279672;1648836;2.52;1160384;1025712;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-44 UTC;-1;8.39;0.00;9.89;35.67;0.00;46.06
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-45 UTC;25921.00;25911.00;10.00;207288.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-45 UTC;103636.00;28.00;64639.00;26831.00;27283.00;0.00;0.00;25918.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-45 UTC;61153976;4199924;6.43;11132;3279472;1648836;2.52;1160428;1025600;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-45 UTC;-1;6.97;0.00;10.45;36.00;0.00;46.58
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-46 UTC;24991.00;24981.00;10.00;199848.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-46 UTC;99924.00;32.00;64038.00;25835.00;27019.00;0.00;0.00;24940.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-46 UTC;61154596;4199304;6.43;11112;3280128;1648836;2.52;1160532;1026168;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-46 UTC;-1;7.17;0.00;10.37;34.70;0.00;47.76
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-47 UTC;24497.00;24485.00;12.00;195880.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-47 UTC;97952.00;32.00;60218.00;25216.00;25713.00;0.00;0.00;24530.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-47 UTC;61153976;4199924;6.43;11096;3279296;1648836;2.52;1159912;1025732;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-47 UTC;-1;6.85;0.00;8.66;36.18;0.00;48.32
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-48 UTC;26119.00;26109.00;10.00;208872.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-48 UTC;104436.00;28.00;66666.00;27073.00;28136.00;0.00;0.00;26090.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-48 UTC;61154100;4199800;6.43;11096;3279420;1648828;2.52;1160436;1026484;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-48 UTC;-1;8.61;0.00;9.13;36.25;0.00;46.02
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-49 UTC;25974.00;25964.00;10.00;207712.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-49 UTC;103856.00;32.00;64529.00;26832.00;27271.00;0.00;0.00;25969.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-49 UTC;61154844;4199056;6.43;11068;3279064;1648828;2.52;1160228;1025956;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-49 UTC;-1;8.89;0.00;10.01;36.30;0.00;44.81
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-50 UTC;26433.00;26415.00;18.00;211320.00;176.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-50 UTC;105660.00;44.00;66625.00;27260.00;28297.00;0.00;0.00;26428.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-50 UTC;61154348;4199552;6.43;11076;3279292;1648828;2.52;1160220;1025800;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-50 UTC;-1;7.98;0.00;10.14;35.99;0.00;45.88
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-51 UTC;24800.00;24790.00;10.00;198320.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-51 UTC;99140.00;32.00;60871.00;25528.00;25966.00;0.00;0.00;24780.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-51 UTC;61153976;4199924;6.43;11072;3280132;1648828;2.52;1160492;1026308;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-51 UTC;-1;7.47;0.00;9.24;35.32;0.00;47.97
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-52 UTC;26153.00;26143.00;10.00;209144.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-52 UTC;104592.00;28.00;67362.00;26994.00;28241.00;0.00;0.00;26150.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-52 UTC;61154348;4199552;6.43;11028;3279868;1648824;2.52;1160580;1025780;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-52 UTC;-1;8.24;0.00;10.36;35.71;0.00;45.69
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-53 UTC;26399.00;26387.00;12.00;211096.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-53 UTC;105536.00;32.00;64618.00;27184.00;27620.00;0.00;0.00;26363.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-53 UTC;61154596;4199304;6.43;11016;3280128;1648824;2.52;1160596;1025280;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-53 UTC;-1;7.12;0.00;8.81;36.66;0.00;47.41
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-54 UTC;24595.00;24585.00;10.00;196680.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-54 UTC;98356.00;32.00;62713.00;25359.00;26347.00;0.00;0.00;24549.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-54 UTC;61154100;4199800;6.43;11012;3280320;1648828;2.52;1160060;1026032;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-54 UTC;-1;7.00;0.00;9.41;35.75;0.00;47.84
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-55 UTC;24187.00;24177.00;10.00;193416.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-55 UTC;96692.00;28.00;59223.00;24912.00;25424.00;0.00;0.00;24238.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-55 UTC;61154224;4199676;6.43;11020;3279596;1648828;2.52;1160516;1025956;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-55 UTC;-1;7.41;0.00;8.17;36.02;0.00;48.40
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-56 UTC;26466.00;26456.00;10.00;212064.00;112.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-56 UTC;105832.00;28.00;67034.00;27142.00;28207.00;0.00;0.00;26454.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-56 UTC;61154224;4199676;6.43;11024;3279836;1648840;2.52;1159764;1025780;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-56 UTC;-1;9.10;0.00;12.14;35.02;0.00;43.74
sasa.cl.cam.ac.uk;1;2013-03-25 15-34-57 UTC;24631.00;24621.00;10.00;196968.00;128.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-57 UTC;98468.00;32.00;59738.00;25317.00;25792.00;0.00;0.00;24622.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-57 UTC;61154472;4199428;6.43;11028;3279660;1648840;2.52;1160152;1025924;sasa.cl.cam.ac.uk;1;2013-03-25 15-34-57 UTC;-1;6.82;0.00;9.09;35.48;0.00;48.61
